frame,edge_density,f_v,w_v,d_u,P_u,yolo_has_det,yolo_conf,yolo_dist,yolo_is_obst,label
218,0.05227481617647059,0.0,0.10454963235294118,1.9180001020431519,0.04089829774449197,0.0,0.0,5.0,0.0,0
219,0.025658700980392156,0.0,0.05131740196078431,1.6191000938415527,0.0673063861259847,0.0,0.0,5.0,0.0,1
220,0.03182444852941176,0.0,0.06364889705882353,2.445000171661377,0.01699220981545815,0.0,0.0,5.0,0.0,0
221,0.05472579656862745,0.0,0.1094515931372549,1.725000023841858,0.056416137262001405,0.0,0.0,5.0,0.0,1
222,0.004097732843137255,0.0,0.00819546568627451,1.471000075340271,0.08614987282325957,0.0,0.0,5.0,0.0,1
223,0.034964767156862746,0.0,0.06992953431372549,1.6690000295639038,0.06193519293006345,0.0,0.0,5.0,0.0,1
224,0.0013020833333333333,0.0,0.0026041666666666665,2.614000082015991,0.012821051592469216,0.0,0.0,5.0,0.0,0
225,0.05028339460784314,0.0,0.10056678921568628,1.3900001049041748,0.09860169355498981,0.0,0.0,5.0,0.0,1
226,0.09888174019607843,0.0,0.19776348039215685,0.8020000457763672,0.26271992374749137,0.0,0.0,5.0,0.0,1
227,0.03224571078431373,0.0,0.06449142156862746,1.3530000448226929,0.10487353590176277,0.0,0.0,5.0,0.0,1
228,0.07900582107843138,0.0,0.15801164215686275,1.0350000858306885,0.17817302628504075,0.0,0.0,5.0,0.0,1
229,0.019684436274509803,0.0,0.03936887254901961,1.890100121498108,0.042844976765057476,0.0,0.0,5.0,0.0,0
230,0.04392616421568627,0.0,0.08785232843137254,1.2170000076293945,0.13155459452276475,0.0,0.0,5.0,0.0,1
231,0.024433210784313725,0.0,0.04886642156862745,2.1090002059936523,0.02974779274100167,0.0,0.0,5.0,0.0,0
232,0.048177083333333336,0.0,0.09635416666666667,1.6370000839233398,0.06532806997934866,0.0,0.0,5.0,0.0,1
233,0.04155177696078431,0.0,0.08310355392156862,1.66100013256073,0.06276651462836282,0.0,0.0,5.0,0.0,1
234,0.05943627450980392,0.0,0.11887254901960784,1.2910000085830688,0.1162901775407069,0.0,0.0,5.0,0.0,1
235,0.028416053921568627,0.0,0.056832107843137254,1.0870000123977661,0.16338160370327648,0.0,0.0,5.0,0.0,1
236,0.020450367647058824,0.0,0.04090073529411765,2.0250000953674316,0.03421811287284302,0.0,0.0,5.0,0.0,0
237,0.06104473039215686,0.0,0.12208946078431372,2.627000093460083,0.012546249670486868,0.0,0.0,5.0,0.0,0
238,0.05579810049019608,0.0,0.11159620098039216,1.7260000705718994,0.056322184292234595,0.0,0.0,5.0,0.0,1
239,0.061772365196078434,0.0,0.12354473039215687,1.7661000490188599,0.05268101780897605,0.0,0.0,5.0,0.0,1
240,0.03216911764705882,0.0,0.06433823529411764,1.4310001134872437,0.09208896216107537,0.0,0.0,5.0,0.0,1
241,0.059206495098039214,0.0,0.11841299019607843,1.662000060081482,0.06266199846744329,0.0,0.0,5.0,0.0,1
242,0.14717371323529413,0.0,0.29434742647058826,1.5890001058578491,0.07076905077765237,0.0,0.0,5.0,0.0,1
243,0.045611213235294115,0.0,0.09122242647058823,1.686000108718872,0.06020498148334309,0.0,0.0,5.0,0.0,1
244,0.024854473039215685,0.0,0.04970894607843137,1.467000126838684,0.08672611656801833,0.0,0.0,5.0,0.0,1
245,0.020067401960784315,0.0,0.04013480392156863,1.499000072479248,0.08222191109294033,0.0,0.0,5.0,0.0,1
246,0.04967064950980392,0.0,0.09934129901960784,2.0889999866485596,0.030756108796403364,0.0,0.0,5.0,0.0,0
247,0.03477328431372549,0.0,0.06954656862745098,1.2690000534057617,0.12063327881563755,0.0,0.0,5.0,0.0,1
248,0.014399509803921568,0.0,0.028799019607843136,2.2690000534057617,0.022784683258575224,0.0,0.0,5.0,0.0,0
249,0.01803768382352941,0.0,0.03607536764705882,1.3700001239776611,0.10194380590996047,0.0,0.0,5.0,0.0,1
250,0.044692095588235295,0.0,0.08938419117647059,1.3580000400543213,0.10400322194393104,0.0,0.0,5.0,0.0,1
251,0.048560049019607844,0.0,0.09712009803921569,2.0199999809265137,0.03450446183081776,0.0,0.0,5.0,0.0,0
252,0.06368719362745098,0.0,0.12737438725490197,1.66100013256073,0.06276651462836282,0.0,0.0,5.0,0.0,1
253,0.07368259803921569,0.0,0.14736519607843138,1.4270000457763672,0.09270495001394485,0.0,0.0,5.0,0.0,1
254,0.016697303921568627,0.0,0.033394607843137254,1.977000117301941,0.037068037800277495,0.0,0.0,5.0,0.0,0
255,0.004825367647058824,0.0,0.009650735294117647,1.2980000972747803,0.11494132531694011,0.0,0.0,5.0,0.0,1
256,0.005208333333333333,0.0,0.010416666666666666,2.125,0.028965011810970165,0.0,0.0,5.0,0.0,0
257,0.12251072303921569,0.0,0.24502144607843138,0.9170000553131104,0.2168968410106,0.0,0.0,5.0,0.0,1
258,0.044692095588235295,0.0,0.08938419117647059,2.507000207901001,0.015324021029273447,0.0,0.0,5.0,0.0,0
259,0.036496629901960786,0.0,0.07299325980392157,2.200000047683716,0.025561531175059337,0.0,0.0,5.0,0.0,0
260,0.011412377450980392,0.0,0.022824754901960783,2.2660000324249268,0.022898892759413477,0.0,0.0,5.0,0.0,0
261,0.019837622549019607,0.0,0.039675245098039214,2.3540000915527344,0.019775064850383623,0.0,0.0,5.0,0.0,0
262,0.047602634803921566,0.0,0.09520526960784313,0.9790000319480896,0.19560328639473662,0.0,0.0,5.0,0.0,1
263,0.03121170343137255,0.0,0.0624234068627451,1.6131000518798828,0.06798283130683741,0.0,0.0,5.0,0.0,1
264,0.0,0.0,0.0,1.2980000972747803,0.11494132531694011,0.0,0.0,5.0,0.0,1
265,0.009842218137254902,0.0,0.019684436274509803,1.3620001077651978,0.10331216152733932,0.0,0.0,5.0,0.0,1
266,0.009152879901960785,0.0,0.01830575980392157,1.7950000762939453,0.05020368775019938,0.0,0.0,5.0,0.0,1
267,0.011412377450980392,0.0,0.022824754901960783,1.3310000896453857,0.10879025868191326,0.0,0.0,5.0,0.0,1
268,0.05028339460784314,0.0,0.10056678921568628,1.7091001272201538,0.05793114018021242,0.0,0.0,5.0,0.0,1
269,0.03764552696078431,0.0,0.07529105392156862,1.4490001201629639,0.08936732102401446,0.0,0.0,5.0,0.0,1
270,0.04113051470588235,0.0,0.0822610294117647,0.9590000510215759,0.20223327556189155,0.0,0.0,5.0,0.0,1
271,0.026041666666666668,0.0,0.052083333333333336,1.1410000324249268,0.14931953773997217,0.0,0.0,5.0,0.0,1
272,0.014782475490196078,0.0,0.029564950980392156,1.3990000486373901,0.09713371469510537,0.0,0.0,5.0,0.0,1
273,0.038832720588235295,0.0,0.07766544117647059,2.374000072479248,0.0191267617193902,0.0,0.0,5.0,0.0,0
274,0.008348651960784314,0.0,0.016697303921568627,1.6871000528335571,0.06009471239732344,0.0,0.0,5.0,0.0,1
275,0.04247089460784314,0.0,0.08494178921568628,0.9740000367164612,0.19724012290004095,0.0,0.0,5.0,0.0,1
276,0.01876531862745098,0.0,0.03753063725490196,1.415000081062317,0.0945777086692327,0.0,0.0,5.0,0.0,1
277,0.008769914215686275,0.0,0.01753982843137255,1.9160001277923584,0.04103485110804986,0.0,0.0,5.0,0.0,0
278,0.003753063725490196,0.0,0.007506127450980392,2.1520001888275146,0.0276904696380145,0.0,0.0,5.0,0.0,0
279,0.012408088235294117,0.0,0.024816176470588234,1.9270000457763672,0.04028940519579866,0.0,0.0,5.0,0.0,0
280,0.021292892156862746,0.0,0.04258578431372549,1.1490000486373901,0.1473418206422921,0.0,0.0,5.0,0.0,1
281,0.056832107843137254,0.0,0.11366421568627451,2.1720001697540283,0.026782668915193868,0.0,0.0,5.0,0.0,0
282,0.060278799019607844,0.0,0.12055759803921569,1.121000051498413,0.15438073551383147,0.0,0.0,5.0,0.0,1
283,0.029947916666666668,0.0,0.059895833333333336,1.6970000267028809,0.059111287802677756,0.0,0.0,5.0,0.0,1
284,0.06690410539215687,0.0,0.13380821078431374,2.0940001010894775,0.03050086703235586,0.0,0.0,5.0,0.0,0
285,0.025390625,0.0,0.05078125,2.017000198364258,0.034677403598524184,0.0,0.0,5.0,0.0,0
286,0.04197303921568627,0.0,0.08394607843137254,2.3340001106262207,0.02044534226828573,0.0,0.0,5.0,0.0,0
287,0.040824142156862746,0.0,0.08164828431372549,1.0530000925064087,0.17290721563333838,0.0,0.0,5.0,0.0,1
288,0.03622855392156863,0.0,0.07245710784313726,1.6470000743865967,0.0642482929791495,0.0,0.0,5.0,0.0,1
289,0.025237438725490197,0.0,0.05047487745098039,2.122000217437744,0.029110188987440496,0.0,0.0,5.0,0.0,0
290,0.0525811887254902,0.0,0.1051623774509804,1.2340000867843628,0.12787950682958577,0.0,0.0,5.0,0.0,1
291,0.04572610294117647,0.0,0.09145220588235294,1.3690000772476196,0.10211386187343084,0.0,0.0,5.0,0.0,1
292,0.04637714460784314,0.0,0.09275428921568628,0.8170000314712524,0.2562333518273352,0.0,0.0,5.0,0.0,1
293,0.025160845588235295,0.0,0.05032169117647059,1.4840000867843628,0.08430336667205808,0.0,0.0,5.0,0.0,1
294,0.004787071078431373,0.0,0.009574142156862746,1.9270000457763672,0.04028940519579866,0.0,0.0,5.0,0.0,0
295,0.046645220588235295,0.0,0.09329044117647059,2.369000196456909,0.019286813387469855,0.0,0.0,5.0,0.0,0
296,0.025045955882352942,0.0,0.050091911764705885,1.1800000667572021,0.13992247245625386,0.0,0.0,5.0,0.0,1
297,0.045113357843137254,0.0,0.09022671568627451,0.7670000195503235,0.27850107325684753,0.0,0.0,5.0,0.0,1
298,0.0487515318627451,0.0,0.0975030637254902,1.8100000619888306,0.04896415545054126,0.0,0.0,5.0,0.0,0
299,0.03370098039215686,0.0,0.06740196078431372,0.718000054359436,0.30219984040150455,0.0,0.0,5.0,0.0,1
300,0.04400275735294118,0.0,0.08800551470588236,0.9550000429153442,0.20358600422578196,0.0,0.0,5.0,0.0,1
301,0.005859375,0.0,0.01171875,2.2380001544952393,0.023992829658745114,0.0,0.0,5.0,0.0,0
302,0.009842218137254902,0.0,0.019684436274509803,2.2920000553131104,0.021927798872770254,0.0,0.0,5.0,0.0,0
303,0.04599417892156863,0.0,0.09198835784313726,0.8630000352859497,0.2373229535722042,0.0,0.0,5.0,0.0,1
304,0.00015318627450980392,0.0,0.00030637254901960784,1.6500000953674316,0.06392785104564848,0.0,0.0,5.0,0.0,1
305,0.007161458333333333,0.0,0.014322916666666666,1.871000051498413,0.04423082126751702,0.0,0.0,5.0,0.0,0
306,0.013671875,0.0,0.02734375,1.6110000610351562,0.06822118705649974,0.0,0.0,5.0,0.0,1
307,0.028454350490196078,0.0,0.056908700980392156,1.7010000944137573,0.05871851659414526,0.0,0.0,5.0,0.0,1
308,0.04446231617647059,0.0,0.08892463235294118,1.4720001220703125,0.0860064025895711,0.0,0.0,5.0,0.0,1
309,0.056832107843137254,0.0,0.11366421568627451,1.4840000867843628,0.08430336667205808,0.0,0.0,5.0,0.0,1
310,0.07793351715686274,0.0,0.15586703431372548,0.7760000228881836,0.2743547309313248,0.0,0.0,5.0,0.0,1
311,0.01949295343137255,0.0,0.0389859068627451,1.2041001319885254,0.1344136150841772,0.0,0.0,5.0,0.0,1
312,0.009918811274509803,0.0,0.019837622549019607,1.6410000324249268,0.06489400359689695,0.0,0.0,5.0,0.0,1
313,0.03170955882352941,0.0,0.06341911764705882,0.7150000333786011,0.3037146340255356,0.0,0.0,5.0,0.0,1
314,0.09133731617647059,0.0,0.18267463235294118,1.0110000371932983,0.18544442046048776,0.0,0.0,5.0,0.0,1
315,0.04997702205882353,0.0,0.09995404411764706,1.3910000324249268,0.09843750616093822,0.0,0.0,5.0,0.0,1
316,0.015318627450980392,0.0,0.030637254901960783,1.8840000629425049,0.04328279336141994,0.0,0.0,5.0,0.0,0
317,0.046147365196078434,0.0,0.09229473039215687,1.8921000957489014,0.04270239977182254,0.0,0.0,5.0,0.0,0
318,0.013863357843137254,0.0,0.02772671568627451,1.6460000276565552,0.06435546776300588,0.0,0.0,5.0,0.0,1
319,0.027688419117647058,0.0,0.055376838235294115,2.4850001335144043,0.015896331984145452,0.0,0.0,5.0,0.0,0
320,0.017731311274509803,0.0,0.03546262254901961,1.9160001277923584,0.04103485110804986,0.0,0.0,5.0,0.0,0
321,0.10818780637254902,0.0,0.21637561274509803,0.9660000205039978,0.19988760724431925,0.0,0.0,5.0,0.0,1
322,0.023973651960784315,0.0,0.04794730392156863,1.2610000371932983,0.12225249661152798,0.0,0.0,5.0,0.0,1
323,0.05633425245098039,0.0,0.11266850490196079,2.2700002193450928,0.022746734123333612,0.0,0.0,5.0,0.0,0
324,0.029871323529411766,0.0,0.05974264705882353,1.2300000190734863,0.1287348994954319,0.0,0.0,5.0,0.0,1
325,0.028186274509803922,0.0,0.056372549019607844,2.4740002155303955,0.01619045039169655,0.0,0.0,5.0,0.0,0
326,0.04204963235294118,0.0,0.08409926470588236,1.1340000629425049,0.15107179298830822,0.0,0.0,5.0,0.0,1
327,0.08314185049019608,0.0,0.16628370098039216,1.6360000371932983,0.06543704597629948,0.0,0.0,5.0,0.0,1
328,0.04331341911764706,0.0,0.08662683823529412,1.4660000801086426,0.08687078738130982,0.0,0.0,5.0,0.0,1
329,0.07506127450980392,0.0,0.15012254901960784,1.3320000171661377,0.1086091057176265,0.0,0.0,5.0,0.0,1
330,0.10098805147058823,0.0,0.20197610294117646,0.9220000505447388,0.21509687930893717,0.0,0.0,5.0,0.0,1
331,0.09428615196078431,0.0,0.18857230392156862,1.4690001010894775,0.08643751449914538,0.0,0.0,5.0,0.0,1
332,0.024739583333333332,0.0,0.049479166666666664,1.9660000801086426,0.03775388856751654,0.0,0.0,5.0,0.0,0
333,0.0233609068627451,0.0,0.0467218137254902,1.8540000915527344,0.045501947461574856,0.0,0.0,5.0,0.0,0
334,0.06043198529411765,0.0,0.1208639705882353,2.202000141143799,0.025476463953605463,0.0,0.0,5.0,0.0,0
335,0.04584099264705882,0.0,0.09168198529411764,2.2860000133514404,0.022148178464187165,0.0,0.0,5.0,0.0,0
336,0.0313265931372549,0.0,0.0626531862745098,2.0260000228881836,0.03416113431010848,0.0,0.0,5.0,0.0,0
337,0.027688419117647058,0.0,0.055376838235294115,1.3990000486373901,0.09713371469510537,0.0,0.0,5.0,0.0,1
338,0.05966605392156863,0.0,0.11933210784313726,1.8030000925064087,0.049538746690690694,0.0,0.0,5.0,0.0,0
339,0.06089154411764706,0.0,0.12178308823529412,1.9620001316070557,0.03800641873865196,0.0,0.0,5.0,0.0,0
340,0.013135723039215686,0.0,0.026271446078431373,1.068000078201294,0.16863812528906139,0.0,0.0,5.0,0.0,1
341,0.04595588235294118,0.0,0.09191176470588236,2.633000135421753,0.012421411531735767,0.0,0.0,5.0,0.0,0
342,0.12538296568627452,0.0,0.25076593137254904,1.186000108718872,0.13853021090482137,0.0,0.0,5.0,0.0,1
343,0.023246017156862746,0.0,0.04649203431372549,1.0810000896453857,0.1650235948728392,0.0,0.0,5.0,0.0,1
344,0.01834405637254902,0.0,0.03668811274509804,1.037000060081482,0.17758011256956385,0.0,0.0,5.0,0.0,1
345,0.19508272058823528,1.0,0.39016544117647056,0.7610000371932983,0.2813000473045827,0.0,0.0,5.0,0.0,1
346,0.07483149509803921,0.0,0.14966299019607843,1.499000072479248,0.08222191109294033,0.0,0.0,5.0,0.0,1
347,0.07525275735294118,0.0,0.15050551470588236,2.366000175476074,0.01938348961968891,0.0,0.0,5.0,0.0,0
348,0.04928768382352941,0.0,0.09857536764705882,2.2139999866485596,0.024972002597963148,0.0,0.0,5.0,0.0,0
349,0.09340533088235294,0.0,0.18681066176470587,0.9010000228881836,0.22275857778152047,0.0,0.0,5.0,0.0,1
350,0.09712009803921569,0.0,0.19424019607843138,0.7900000214576721,0.2680272291223717,0.0,0.0,5.0,0.0,1
351,0.030292585784313725,0.0,0.06058517156862745,2.2160000801086426,0.024888897291766937,0.0,0.0,5.0,0.0,0
352,0.012293198529411764,0.0,0.02458639705882353,1.2880001068115234,0.11687306534760394,0.0,0.0,5.0,0.0,1
353,0.029794730392156864,0.0,0.05958946078431373,0.7320000529289246,0.2952301408803233,0.0,0.0,5.0,0.0,1
354,0.030407475490196078,0.0,0.060814950980392156,2.365000009536743,0.019415827741946085,0.0,0.0,5.0,0.0,0
355,0.014514399509803922,0.0,0.029028799019607844,1.0480000972747803,0.17435412814588191,0.0,0.0,5.0,0.0,1
356,0.04970894607843137,0.0,0.09941789215686274,1.287000060081482,0.11706802532142505,0.0,0.0,5.0,0.0,1
357,0.021484375,0.0,0.04296875,1.9540001153945923,0.038516565442645145,0.0,0.0,5.0,0.0,0
358,0.1227405024509804,0.0,0.2454810049019608,1.3410000801086426,0.10699211556812493,0.0,0.0,5.0,0.0,1
359,0.04894301470588235,0.0,0.0978860294117647,1.3850001096725464,0.09942680674439673,0.0,0.0,5.0,0.0,1
360,0.10619638480392157,0.0,0.21239276960784315,1.058000087738037,0.17147231061291002,0.0,0.0,5.0,0.0,1
361,0.06112132352941176,0.0,0.12224264705882353,2.5990002155303955,0.013145615133567205,0.0,0.0,5.0,0.0,0
362,0.03622855392156863,0.0,0.07245710784313726,1.5250000953674316,0.07873505275226124,0.0,0.0,5.0,0.0,1
363,0.034926470588235295,0.0,0.06985294117647059,1.65500009059906,0.06339733302143184,0.0,0.0,5.0,0.0,1
364,0.04526654411764706,0.0,0.09053308823529412,0.8700000643730164,0.23457026292713734,0.0,0.0,5.0,0.0,1
365,0.06640625,0.0,0.1328125,1.0390000343322754,0.17698917191747002,0.0,0.0,5.0,0.0,1
366,0.09869025735294118,0.0,0.19738051470588236,0.800000011920929,0.2635971328785222,0.0,0.0,5.0,0.0,1
367,0.0292202818627451,0.0,0.0584405637254902,1.971000075340271,0.03744058039210123,0.0,0.0,5.0,0.0,0
368,0.009037990196078432,0.0,0.018075980392156864,2.258000135421753,0.023206251879767336,0.0,0.0,5.0,0.0,0
369,0.05028339460784314,0.0,0.10056678921568628,1.9140000343322754,0.04117186858319445,0.0,0.0,5.0,0.0,0
370,0.06801470588235294,0.0,0.13602941176470587,1.8370001316070557,0.04680960387946567,0.0,0.0,5.0,0.0,0
371,0.05755974264705882,0.0,0.11511948529411764,0.8470000624656677,0.24373669120581096,0.0,0.0,5.0,0.0,1
372,0.07712928921568628,0.0,0.15425857843137256,1.9320000410079956,0.03995505552985923,0.0,0.0,5.0,0.0,0
373,0.005706188725490196,0.0,0.011412377450980392,1.477000117301941,0.0852926613011424,0.0,0.0,5.0,0.0,1
374,0.010991115196078432,0.0,0.021982230392156864,1.0770000219345093,0.16612744627362622,0.0,0.0,5.0,0.0,1
375,0.05269607843137255,0.0,0.1053921568627451,1.0830000638961792,0.16447443906167356,0.0,0.0,5.0,0.0,1
376,0.03201593137254902,0.0,0.06403186274509803,0.7160000205039978,0.3032088710666133,0.0,0.0,5.0,0.0,1
377,0.13388480392156862,0.0,0.26776960784313725,0.7270000576972961,0.2977006692695235,0.0,0.0,5.0,0.0,1
378,0.006280637254901961,0.0,0.012561274509803922,1.496000051498413,0.08263405302694583,0.0,0.0,5.0,0.0,1
379,0.06751685049019608,0.0,0.13503370098039216,0.8860000371932983,0.22839773258048368,0.0,0.0,5.0,0.0,1
380,0.030713848039215685,0.0,0.06142769607843137,1.5780000686645508,0.07207845399004119,0.0,0.0,5.0,0.0,1
381,0.05261948529411765,0.0,0.1052389705882353,1.724000096321106,0.05651023573036732,0.0,0.0,5.0,0.0,1
382,0.023322610294117647,0.0,0.046645220588235295,1.8700001239776611,0.0443045954168621,0.0,0.0,5.0,0.0,0
383,0.030177696078431373,0.0,0.060355392156862746,1.7700001001358032,0.0523396972133023,0.0,0.0,5.0,0.0,1
384,0.028684129901960783,0.0,0.057368259803921566,2.129000186920166,0.028772545007553114,0.0,0.0,5.0,0.0,0
385,0.19638480392156862,1.0,0.39276960784313725,0.7920000553131104,0.2671352773390441,0.0,0.0,5.0,0.0,1
386,0.06295955882352941,0.0,0.12591911764705882,0.8880000710487366,0.22763766142819739,0.0,0.0,5.0,0.0,1
387,0.01685049019607843,0.0,0.03370098039215686,2.43500018119812,0.01727778623298639,0.0,0.0,5.0,0.0,0
388,0.008118872549019608,0.0,0.016237745098039217,2.325000047683716,0.02075433622429322,0.0,0.0,5.0,0.0,0
389,0.05193014705882353,0.0,0.10386029411764706,2.3831000328063965,0.018838862509490347,0.0,0.0,5.0,0.0,0
390,0.08291207107843138,0.0,0.16582414215686275,1.6540000438690186,0.06350308828976013,0.0,0.0,5.0,0.0,1
391,0.059857536764705885,0.0,0.11971507352941177,1.7030000686645508,0.05852311656886069,0.0,0.0,5.0,0.0,1
392,0.04090073529411765,0.0,0.0818014705882353,1.252000093460083,0.12410009485439494,0.0,0.0,5.0,0.0,1
393,0.0450750612745098,0.0,0.0901501225490196,1.40500009059906,0.09616721135976668,0.0,0.0,5.0,0.0,1
394,0.016927083333333332,0.0,0.033854166666666664,2.308000087738037,0.021350784123268973,0.0,0.0,5.0,0.0,0
395,0.02466299019607843,0.0,0.04932598039215686,1.940000057220459,0.039425856219064644,0.0,0.0,5.0,0.0,0
396,0.03952205882352941,0.0,0.07904411764705882,2.04610013961792,0.03303568628074712,0.0,0.0,5.0,0.0,0
397,0.11439185049019608,0.0,0.22878370098039216,1.6541000604629517,0.06349250356766624,0.0,0.0,5.0,0.0,1
398,0.027611825980392156,0.0,0.05522365196078431,1.4300000667572021,0.09224257892126504,0.0,0.0,5.0,0.0,1
399,0.11948529411764706,0.0,0.23897058823529413,1.9880000352859497,0.036394653676605875,0.0,0.0,5.0,0.0,0
400,0.024433210784313725,0.0,0.04886642156862745,1.9750001430511475,0.037191802492728555,0.0,0.0,5.0,0.0,0
401,0.0036381740196078432,0.0,0.0072763480392156864,2.6090002059936523,0.012928337432279184,0.0,0.0,5.0,0.0,0
402,0.15533088235294118,0.0,0.31066176470588236,2.201000213623047,0.02551895704784693,0.0,0.0,5.0,0.0,0
403,0.08930759803921569,0.0,0.17861519607843138,2.4730000495910645,0.01621746146010775,0.0,0.0,5.0,0.0,0
404,0.0641467524509804,0.0,0.1282935049019608,2.0789999961853027,0.031273005625160465,0.0,0.0,5.0,0.0,0
405,0.026003370098039217,0.0,0.052006740196078434,1.9600000381469727,0.038133324122593654,0.0,0.0,5.0,0.0,0
406,0.010723039215686275,0.0,0.02144607843137255,1.6940001249313354,0.05940757463995685,0.0,0.0,5.0,0.0,1
407,0.014399509803921568,0.0,0.028799019607843136,2.688000202178955,0.011333409335705313,0.0,0.0,5.0,0.0,0
408,0.05847886029411765,0.0,0.1169577205882353,2.939000129699707,0.007459002778549617,0.0,0.0,5.0,0.0,0
409,0.03167126225490196,0.0,0.06334252450980392,1.7330000400543213,0.05566891314828612,0.0,0.0,5.0,0.0,1
410,0.020412071078431373,0.0,0.040824142156862746,1.940000057220459,0.039425856219064644,0.0,0.0,5.0,0.0,0
411,0.0489813112745098,0.0,0.0979626225490196,1.4490001201629639,0.08936732102401446,0.0,0.0,5.0,0.0,1
412,0.06533394607843138,0.0,0.13066789215686275,2.692000150680542,0.011258105534556,0.0,0.0,5.0,0.0,0
413,0.018152573529411766,0.0,0.03630514705882353,1.8050000667572021,0.04937389456367203,0.0,0.0,5.0,0.0,0
414,0.0214077818627451,0.0,0.0428155637254902,2.1750001907348633,0.026649088864836933,0.0,0.0,5.0,0.0,0
415,0.03963694852941176,0.0,0.07927389705882353,2.6700000762939453,0.01167856548538895,0.0,0.0,5.0,0.0,0
416,0.029564950980392156,0.0,0.05912990196078431,2.2730000019073486,0.02263329251581359,0.0,0.0,5.0,0.0,0
417,0.02856924019607843,0.0,0.05713848039215686,1.5450000762939453,0.07615381311515163,0.0,0.0,5.0,0.0,1
418,0.013556985294117647,0.0,0.027113970588235295,2.2950000762939453,0.021818432756685394,0.0,0.0,5.0,0.0,0
419,0.015893075980392156,0.0,0.03178615196078431,2.871000051498413,0.00835412303090273,0.0,0.0,5.0,0.0,0
420,0.107421875,0.0,0.21484375,2.378000020980835,0.018999675701539445,0.0,0.0,5.0,0.0,0
421,0.11745557598039216,0.0,0.23491115196078433,1.1759999990463257,0.1408584211449334,0.0,0.0,5.0,0.0,1
422,0.0901501225490196,0.0,0.1803002450980392,1.9590001106262207,0.03819692804104296,0.0,0.0,5.0,0.0,0
423,0.09815410539215687,0.0,0.19630821078431374,1.343000054359436,0.10663607349996844,0.0,0.0,5.0,0.0,1
424,0.08099724264705882,0.0,0.16199448529411764,2.0360000133514404,0.03359650095815993,0.0,0.0,5.0,0.0,0
425,0.10137101715686274,0.0,0.20274203431372548,1.873000144958496,0.044083623783841966,0.0,0.0,5.0,0.0,0
426,0.03473498774509804,0.0,0.06946997549019608,1.871000051498413,0.04423082126751702,0.0,0.0,5.0,0.0,0
427,0.06594669117647059,0.0,0.13189338235294118,2.9080002307891846,0.007854512659178322,0.0,0.0,5.0,0.0,0
428,0.014935661764705883,0.0,0.029871323529411766,2.064000129699707,0.03206467839656102,0.0,0.0,5.0,0.0,0
429,0.029833026960784315,0.0,0.05966605392156863,2.6370999813079834,0.012336824401073646,0.0,0.0,5.0,0.0,0
430,0.04607077205882353,0.0,0.09214154411764706,1.9450000524520874,0.03909867288656921,0.0,0.0,5.0,0.0,0
431,0.014169730392156863,0.0,0.028339460784313725,1.9140000343322754,0.04117186858319445,0.0,0.0,5.0,0.0,0
432,0.013097426470588236,0.0,0.02619485294117647,1.8000000715255737,0.04978706243278325,0.0,0.0,5.0,0.0,0
433,0.06012561274509804,0.0,0.12025122549019608,1.3640000820159912,0.10296836539375889,0.0,0.0,5.0,0.0,1
434,0.006969975490196079,0.0,0.013939950980392158,2.1640000343322754,0.027142168591314953,0.0,0.0,5.0,0.0,0
