frame,edge_density,f_v,w_v,d_u,P_u,yolo_has_det,yolo_conf,yolo_dist,yolo_is_obst,label
435,0.04599417892156863,0.0,0.09198835784313726,0.8020000457763672,0.26271992374749137,0.0,0.0,5.0,0.0,1
436,0.0331265318627451,0.0,0.0662530637254902,2.014000177383423,0.03485122602609133,0.0,0.0,5.0,0.0,0
437,0.08168658088235294,0.0,0.16337316176470587,1.9760000705718994,0.03712987226707826,0.0,0.0,5.0,0.0,0
438,0.04545802696078431,0.0,0.09091605392156862,1.253000020980835,0.12389344859466986,0.0,0.0,5.0,0.0,1
439,0.004978553921568627,0.0,0.009957107843137254,2.265000104904175,0.022937086631601666,0.0,0.0,5.0,0.0,0
440,0.051470588235294115,0.0,0.10294117647058823,1.9570001363754272,0.0383244619309415,0.0,0.0,5.0,0.0,0
441,0.06904871323529412,0.0,0.13809742647058823,1.6640000343322754,0.06245347555516418,0.0,0.0,5.0,0.0,1
442,0.09478400735294118,0.0,0.18956801470588236,1.9860000610351562,0.036516170039123295,0.0,0.0,5.0,0.0,0
443,0.19159773284313725,1.0,0.3831954656862745,0.7620000243186951,0.28083161039594906,0.0,0.0,5.0,0.0,1
444,0.27328431372549017,1.0,0.5465686274509803,1.2720000743865967,0.1200316136302171,0.0,0.0,5.0,0.0,1
445,0.038794424019607844,0.0,0.07758884803921569,1.9130001068115234,0.04124054059729299,0.0,0.0,5.0,0.0,0
446,0.10198376225490197,0.0,0.20396752450980393,2.134000062942505,0.028533775972418057,0.0,0.0,5.0,0.0,0
447,0.027994791666666668,0.0,0.055989583333333336,1.6990001201629639,0.058914569031196636,0.0,0.0,5.0,0.0,1
448,0.05526194852941176,0.0,0.11052389705882353,2.6120002269744873,0.012863856630507578,0.0,0.0,5.0,0.0,0
449,0.1052389705882353,0.0,0.2104779411764706,1.8060001134872437,0.04929166943716844,0.0,0.0,5.0,0.0,0
450,0.060278799019607844,0.0,0.12055759803921569,1.6360000371932983,0.06543704597629948,0.0,0.0,5.0,0.0,1
451,0.08915441176470588,0.0,0.17830882352941177,0.9820000529289246,0.19462770412811012,0.0,0.0,5.0,0.0,1
452,0.052083333333333336,0.0,0.10416666666666667,1.2860000133514404,0.11726331051467351,0.0,0.0,5.0,0.0,1
453,0.028416053921568627,0.0,0.056832107843137254,1.7890000343322754,0.050708246746668,0.0,0.0,5.0,0.0,1
454,0.011259191176470588,0.0,0.022518382352941176,2.4250001907348633,0.01756816213752273,0.0,0.0,5.0,0.0,0
455,0.03427542892156863,0.0,0.06855085784313726,1.2940000295639038,0.1157101738143758,0.0,0.0,5.0,0.0,1
456,0.041628370098039214,0.0,0.08325674019607843,2.119000196456909,0.02925610543999034,0.0,0.0,5.0,0.0,0
457,0.15387561274509803,0.0,0.30775122549019607,1.2290000915527344,0.12894962098214946,0.0,0.0,5.0,0.0,1
458,0.12783394607843138,0.0,0.25566789215686275,1.0080000162124634,0.18637397100344125,0.0,0.0,5.0,0.0,1
459,0.25754442401960786,1.0,0.5150888480392157,0.9650000333786011,0.20022102673609124,0.0,0.0,5.0,0.0,1
460,0.03366268382352941,0.0,0.06732536764705882,2.318000078201294,0.02099788703569527,0.0,0.0,5.0,0.0,0
461,0.06590839460784313,0.0,0.13181678921568626,2.3500001430511475,0.019907337331454028,0.0,0.0,5.0,0.0,0
462,0.05912990196078431,0.0,0.11825980392156862,1.2380000352859497,0.12702982314940403,0.0,0.0,5.0,0.0,1
463,0.12745098039215685,0.0,0.2549019607843137,1.2630000114440918,0.12184567194505858,0.0,0.0,5.0,0.0,1
464,0.11787683823529412,0.0,0.23575367647058823,1.8350000381469727,0.046965903550669416,0.0,0.0,5.0,0.0,0
465,0.05185355392156863,0.0,0.10370710784313726,2.7140002250671387,0.010852783279399416,0.0,0.0,5.0,0.0,0
466,0.15916053921568626,0.0,0.31832107843137253,1.343000054359436,0.10663607349996844,0.0,0.0,5.0,0.0,1
467,0.06196384803921569,0.0,0.12392769607843138,1.5811001062393188,0.07170700454622415,0.0,0.0,5.0,0.0,1
468,0.054878982843137254,0.0,0.10975796568627451,1.88100004196167,0.043499750787098994,0.0,0.0,5.0,0.0,0
469,0.023131127450980393,0.0,0.046262254901960786,2.745000123977661,0.010306297048416182,0.0,0.0,5.0,0.0,0
470,0.015510110294117647,0.0,0.031020220588235295,1.1460000276565552,0.14808037976980695,0.0,0.0,5.0,0.0,1
471,0.15923713235294118,0.0,0.31847426470588236,1.6990001201629639,0.058914569031196636,0.0,0.0,5.0,0.0,1
472,0.022594975490196078,0.0,0.045189950980392156,1.9230000972747803,0.040558895062275446,0.0,0.0,5.0,0.0,0
473,0.02607996323529412,0.0,0.05215992647058824,1.63100004196167,0.06598463261263611,0.0,0.0,5.0,0.0,1
474,0.0801547181372549,0.0,0.1603094362745098,1.4300000667572021,0.09224257892126504,0.0,0.0,5.0,0.0,1
475,0.007506127450980392,0.0,0.015012254901960785,2.3340001106262207,0.02044534226828573,0.0,0.0,5.0,0.0,0
476,0.02270986519607843,0.0,0.04541973039215686,2.2060000896453857,0.025307187920355165,0.0,0.0,5.0,0.0,0
477,0.06089154411764706,0.0,0.12178308823529412,1.6530001163482666,0.0636090073341077,0.0,0.0,5.0,0.0,1
478,0.17371323529411764,1.0,0.3474264705882353,2.1579999923706055,0.02741495383797967,0.0,0.0,5.0,0.0,0
479,0.05778952205882353,0.0,0.11557904411764706,0.9030000567436218,0.22201727283517478,0.0,0.0,5.0,0.0,1
480,0.10332414215686274,0.0,0.20664828431372548,2.0370001792907715,0.033540544149630404,0.0,0.0,5.0,0.0,0
481,0.029181985294117647,0.0,0.058363970588235295,1.662000060081482,0.06266199846744329,0.0,0.0,5.0,0.0,1
482,0.03940716911764706,0.0,0.07881433823529412,1.1540000438690186,0.14611907515197656,0.0,0.0,5.0,0.0,1
483,0.016467524509803922,0.0,0.032935049019607844,1.812000036239624,0.04880121541445003,0.0,0.0,5.0,0.0,0
484,0.019301470588235295,0.0,0.03860294117647059,1.6160000562667847,0.06765503992696328,0.0,0.0,5.0,0.0,1
485,0.05935968137254902,0.0,0.11871936274509803,0.7550000548362732,0.28412715142603107,0.0,0.0,5.0,0.0,1
486,0.016965379901960783,0.0,0.033930759803921566,2.3610000610351562,0.019545697339183488,0.0,0.0,5.0,0.0,0
487,0.011948529411764705,0.0,0.02389705882352941,2.0250000953674316,0.03421811287284302,0.0,0.0,5.0,0.0,0
488,0.10451133578431372,0.0,0.20902267156862744,1.5700000524520874,0.07304593756129776,0.0,0.0,5.0,0.0,1
489,0.03174785539215686,0.0,0.06349571078431372,2.0210001468658447,0.034446992763831126,0.0,0.0,5.0,0.0,0
490,0.006510416666666667,0.0,0.013020833333333334,1.3970000743865967,0.09745802979348321,0.0,0.0,5.0,0.0,1
491,0.009650735294117647,0.0,0.019301470588235295,2.318000078201294,0.02099788703569527,0.0,0.0,5.0,0.0,0
492,0.0390625,0.0,0.078125,1.6820000410079956,0.06060769573275666,0.0,0.0,5.0,0.0,1
493,0.013059129901960785,0.0,0.02611825980392157,2.134999990463257,0.028486262728472097,0.0,0.0,5.0,0.0,0
494,0.03262867647058824,0.0,0.06525735294117647,1.8240001201629639,0.04783487991422917,0.0,0.0,5.0,0.0,0
495,0.013556985294117647,0.0,0.027113970588235295,1.6840001344680786,0.06040599700667495,0.0,0.0,5.0,0.0,1
496,0.05958946078431373,0.0,0.11917892156862746,1.4971001148223877,0.0824826873441334,0.0,0.0,5.0,0.0,1
497,0.05970435049019608,0.0,0.11940870098039216,1.5440000295639038,0.076280847905992,0.0,0.0,5.0,0.0,1
498,0.01014859068627451,0.0,0.02029718137254902,1.936000108718872,0.039689569934285136,0.0,0.0,5.0,0.0,0
499,0.018229166666666668,0.0,0.036458333333333336,1.5420000553131104,0.07653553836821335,0.0,0.0,5.0,0.0,1
500,0.013939950980392158,0.0,0.027879901960784315,1.600000023841858,0.0694834484617773,0.0,0.0,5.0,0.0,1
501,0.017693014705882353,0.0,0.035386029411764705,1.7050000429153442,0.05832836678428545,0.0,0.0,5.0,0.0,1
502,0.02339920343137255,0.0,0.0467984068627451,1.496000051498413,0.08263405302694583,0.0,0.0,5.0,0.0,1
503,0.007544424019607843,0.0,0.015088848039215686,2.5920000076293945,0.013299883373327,0.0,0.0,5.0,0.0,0
504,0.06950827205882353,0.0,0.13901654411764705,1.7260000705718994,0.056322184292234595,0.0,0.0,5.0,0.0,1
505,0.002029718137254902,0.0,0.004059436274509804,1.8720000982284546,0.044157161190542756,0.0,0.0,5.0,0.0,0
506,0.04932598039215686,0.0,0.09865196078431372,2.905100107192993,0.007892569655911858,0.0,0.0,5.0,0.0,0
507,0.14479932598039216,0.0,0.2895986519607843,1.4900001287460327,0.08346452832098106,0.0,0.0,5.0,0.0,1
508,0.07104013480392157,0.0,0.14208026960784315,1.1140000820159912,0.15619238359512388,0.0,0.0,5.0,0.0,1
509,0.014629289215686275,0.0,0.02925857843137255,1.5390000343322754,0.07691917704048376,0.0,0.0,5.0,0.0,1
510,0.10098805147058823,0.0,0.20197610294117646,1.0480000972747803,0.17435412814588191,0.0,0.0,5.0,0.0,1
511,0.08295036764705882,0.0,0.16590073529411764,1.0250000953674316,0.1811674581511279,0.0,0.0,5.0,0.0,1
512,0.012637867647058824,0.0,0.025275735294117647,2.063000202178955,0.03211816020641535,0.0,0.0,5.0,0.0,0
513,0.037109375,0.0,0.07421875,1.436000108718872,0.09132474353869482,0.0,0.0,5.0,0.0,1
514,0.06973805147058823,0.0,0.13947610294117646,1.7120001316070557,0.057651814826850105,0.0,0.0,5.0,0.0,1
515,0.010416666666666666,0.0,0.020833333333333332,2.2910001277923584,0.02196437302315884,0.0,0.0,5.0,0.0,0
516,0.05618106617647059,0.0,0.11236213235294118,2.318000078201294,0.02099788703569527,0.0,0.0,5.0,0.0,0
517,0.0057444852941176475,0.0,0.011488970588235295,2.365000009536743,0.019415827741946085,0.0,0.0,5.0,0.0,0
518,0.006012561274509804,0.0,0.012025122549019608,2.4150002002716064,0.01786341819075395,0.0,0.0,5.0,0.0,0
519,0.023590686274509803,0.0,0.04718137254901961,2.200000047683716,0.025561531175059337,0.0,0.0,5.0,0.0,0
520,0.028339460784313725,0.0,0.05667892156862745,1.465000033378601,0.08701569952495307,0.0,0.0,5.0,0.0,1
521,0.0625765931372549,0.0,0.1251531862745098,0.9410000443458557,0.20839219803763542,0.0,0.0,5.0,0.0,1
522,0.040287990196078434,0.0,0.08057598039215687,1.5040000677108765,0.081539576162126,0.0,0.0,5.0,0.0,1
523,0.12162990196078431,0.0,0.24325980392156862,2.0160000324249268,0.034735257067591556,0.0,0.0,5.0,0.0,0
524,0.06219362745098039,0.0,0.12438725490196079,1.9450000524520874,0.03909867288656921,0.0,0.0,5.0,0.0,0
525,0.11006433823529412,0.0,0.22012867647058823,1.252000093460083,0.12410009485439494,0.0,0.0,5.0,0.0,1
526,0.0762484681372549,0.0,0.1524969362745098,1.8450000286102295,0.04618962617918705,0.0,0.0,5.0,0.0,0
527,0.034505208333333336,0.0,0.06901041666666667,2.5241000652313232,0.014893454735301391,0.0,0.0,5.0,0.0,0
528,0.04051776960784314,0.0,0.08103553921568628,1.9340001344680786,0.039822087534566515,0.0,0.0,5.0,0.0,0
529,0.044309129901960786,0.0,0.08861825980392157,1.1410000324249268,0.14931953773997217,0.0,0.0,5.0,0.0,1
530,0.010454963235294117,0.0,0.020909926470588234,2.2039999961853027,0.025391689920441038,0.0,0.0,5.0,0.0,0
531,0.11469822303921569,0.0,0.22939644607843138,1.3790000677108765,0.10042606978823225,0.0,0.0,5.0,0.0,1
532,0.024739583333333332,0.0,0.049479166666666664,1.7340000867843628,0.055576204572906636,0.0,0.0,5.0,0.0,1
533,0.0023360906862745097,0.0,0.0046721813725490195,1.8990000486373901,0.042214138392130465,0.0,0.0,5.0,0.0,0
534,0.04001991421568627,0.0,0.08003982843137254,2.264000177383423,0.02297534420869856,0.0,0.0,5.0,0.0,0
535,0.021369485294117647,0.0,0.042738970588235295,2.2180001735687256,0.024806068554976433,0.0,0.0,5.0,0.0,0
536,0.018497242647058824,0.0,0.03699448529411765,2.19100022315979,0.025947836658676088,0.0,0.0,5.0,0.0,0
537,0.026807598039215685,0.0,0.05361519607843137,2.1090002059936523,0.02974779274100167,0.0,0.0,5.0,0.0,0
538,0.06433823529411764,0.0,0.12867647058823528,2.4730000495910645,0.01621746146010775,0.0,0.0,5.0,0.0,0
539,0.0,0.0,0.0,1.66100013256073,0.06276651462836282,0.0,0.0,5.0,0.0,1
540,0.0839077818627451,0.0,0.1678155637254902,1.3970000743865967,0.09745802979348321,0.0,0.0,5.0,0.0,1
541,0.03787530637254902,0.0,0.07575061274509803,1.3020000457763672,0.11417760819977596,0.0,0.0,5.0,0.0,1
542,0.01876531862745098,0.0,0.03753063725490196,1.4550000429153442,0.0884781127136393,0.0,0.0,5.0,0.0,1
543,0.03630514705882353,0.0,0.07261029411764706,1.630000114440918,0.06609469071242592,0.0,0.0,5.0,0.0,1
544,0.024433210784313725,0.0,0.04886642156862745,1.6070001125335693,0.06867750847652061,0.0,0.0,5.0,0.0,1
545,0.0,0.0,0.0,1.8330000638961792,0.04712271575205849,0.0,0.0,5.0,0.0,0
546,0.0057444852941176475,0.0,0.011488970588235295,2.003000020980835,0.03549606732192429,0.0,0.0,5.0,0.0,0
547,0.06464460784313726,0.0,0.12928921568627452,3.4260001182556152,0.003312671891996406,0.0,0.0,5.0,0.0,0
548,0.021599264705882353,0.0,0.043198529411764705,1.3470001220703125,0.10592751882253429,0.0,0.0,5.0,0.0,1
549,0.044921875,0.0,0.08984375,0.9411000609397888,0.20835746313635473,0.0,0.0,5.0,0.0,1
550,0.02270986519607843,0.0,0.04541973039215686,2.366000175476074,0.01938348961968891,0.0,0.0,5.0,0.0,0
551,0.05828737745098039,0.0,0.11657475490196079,2.2290000915527344,0.024355437398678598,0.0,0.0,5.0,0.0,0
552,0.10868566176470588,0.0,0.21737132352941177,1.9140000343322754,0.04117186858319445,0.0,0.0,5.0,0.0,0
553,0.02891390931372549,0.0,0.05782781862745098,3.248000144958496,0.00445675848210125,0.0,0.0,5.0,0.0,0
554,0.10619638480392157,0.0,0.21239276960784315,2.5950000286102295,0.013233549465516104,0.0,0.0,5.0,0.0,0
555,0.02022058823529412,0.0,0.04044117647058824,1.309000015258789,0.11285328213431384,0.0,0.0,5.0,0.0,1
556,0.06338082107843138,0.0,0.12676164215686275,1.4600000381469727,0.0877438594456898,0.0,0.0,5.0,0.0,1
557,0.02581188725490196,0.0,0.05162377450980392,1.2350000143051147,0.1276665672519583,0.0,0.0,5.0,0.0,1
558,0.05323223039215686,0.0,0.10646446078431372,1.2930001020431519,0.11590317090100229,0.0,0.0,5.0,0.0,1
559,0.05855545343137255,0.0,0.1171109068627451,2.618100166320801,0.012733737939344712,0.0,0.0,5.0,0.0,0
560,0.0817248774509804,0.0,0.1634497549019608,1.8910000324249268,0.04278076382744822,0.0,0.0,5.0,0.0,0
561,0.06207873774509804,0.0,0.12415747549019608,1.6250001192092896,0.06664778061474266,0.0,0.0,5.0,0.0,1
562,0.07284007352941177,0.0,0.14568014705882354,2.7310001850128174,0.010549603792048308,0.0,0.0,5.0,0.0,0
563,0.0916436887254902,0.0,0.1832873774509804,1.883000135421753,0.043354986261529234,0.0,0.0,5.0,0.0,0
564,0.1488970588235294,0.0,0.2977941176470588,1.402000069618225,0.09664925489233464,0.0,0.0,5.0,0.0,1
565,0.054955575980392156,0.0,0.10991115196078431,1.6920000314712524,0.05960593958248332,0.0,0.0,5.0,0.0,1
566,0.05625765931372549,0.0,0.11251531862745098,0.7430000305175781,0.28986691237146334,0.0,0.0,5.0,0.0,1
567,0.02106311274509804,0.0,0.04212622549019608,2.1490001678466797,0.027829269667817173,0.0,0.0,5.0,0.0,0
568,0.03125,0.0,0.0625,2.3010001182556152,0.021601334212710294,0.0,0.0,5.0,0.0,0
569,0.03607536764705882,0.0,0.07215073529411764,2.6750001907348633,0.011581646279004057,0.0,0.0,5.0,0.0,0
570,0.06253829656862746,0.0,0.12507659313725492,1.5170000791549683,0.07979188549218595,0.0,0.0,5.0,0.0,1
571,0.11017922794117647,0.0,0.22035845588235295,0.906000018119812,0.22090997128796616,0.0,0.0,5.0,0.0,1
572,0.03749234068627451,0.0,0.07498468137254902,1.9320000410079956,0.03995505552985923,0.0,0.0,5.0,0.0,0
573,0.041015625,0.0,0.08203125,1.6910001039505005,0.05970535843482649,0.0,0.0,5.0,0.0,1
574,0.0314031862745098,0.0,0.0628063725490196,2.0510001182556152,0.03276699466497136,0.0,0.0,5.0,0.0,0
575,0.10627297794117647,0.0,0.21254595588235295,1.502000093460083,0.08181182473974614,0.0,0.0,5.0,0.0,1
576,0.04373468137254902,0.0,0.08746936274509803,2.624000072479248,0.012609138449584521,0.0,0.0,5.0,0.0,0
577,0.09558823529411764,0.0,0.19117647058823528,1.8070000410079956,0.04920959102186386,0.0,0.0,5.0,0.0,0
578,0.10347732843137254,0.0,0.20695465686274508,1.318000078201294,0.11117310399138221,0.0,0.0,5.0,0.0,1
579,0.04250919117647059,0.0,0.08501838235294118,1.4160000085830688,0.09442022184561022,0.0,0.0,5.0,0.0,1
580,0.04591758578431373,0.0,0.09183517156862746,2.1100001335144043,0.029698257967380282,0.0,0.0,5.0,0.0,0
581,0.06108302696078431,0.0,0.12216605392156862,1.1490000486373901,0.1473418206422921,0.0,0.0,5.0,0.0,1
582,0.009037990196078432,0.0,0.018075980392156864,1.9590001106262207,0.03819692804104296,0.0,0.0,5.0,0.0,0
583,0.05801930147058824,0.0,0.11603860294117647,2.8171000480651855,0.009139343284804473,0.0,0.0,5.0,0.0,0
584,0.06096813725490196,0.0,0.12193627450980392,1.3140000104904175,0.11191674666057318,0.0,0.0,5.0,0.0,1
585,0.06169577205882353,0.0,0.12339154411764706,2.380000114440918,0.018936445936100683,0.0,0.0,5.0,0.0,0
586,0.13959099264705882,0.0,0.27918198529411764,2.3460001945495605,0.02004049456356728,0.0,0.0,5.0,0.0,0
587,0.04928768382352941,0.0,0.09857536764705882,1.1200000047683716,0.1546382633203003,0.0,0.0,5.0,0.0,1
588,0.035386029411764705,0.0,0.07077205882352941,1.8750001192092896,0.043936924893923875,0.0,0.0,5.0,0.0,0
589,0.006893382352941176,0.0,0.013786764705882353,1.8990000486373901,0.042214138392130465,0.0,0.0,5.0,0.0,0
590,0.02079503676470588,0.0,0.04159007352941176,1.3260000944137573,0.10970063125342874,0.0,0.0,5.0,0.0,1
591,0.018075980392156864,0.0,0.03615196078431373,1.814000129699707,0.048638807936961785,0.0,0.0,5.0,0.0,0
592,0.14146752450980393,0.0,0.28293504901960786,1.1631001234054565,0.14391963784939268,0.0,0.0,5.0,0.0,1
593,0.02225030637254902,0.0,0.04450061274509804,2.502000093460083,0.015452257716960504,0.0,0.0,5.0,0.0,0
594,0.10462622549019608,0.0,0.20925245098039216,2.1610000133514404,0.027278220231414685,0.0,0.0,5.0,0.0,0
595,0.02339920343137255,0.0,0.0467984068627451,1.912000060081482,0.04130933535929654,0.0,0.0,5.0,0.0,0
596,0.10248161764705882,0.0,0.20496323529411764,2.8620002269744873,0.00848037695190397,0.0,0.0,5.0,0.0,0
597,0.04599417892156863,0.0,0.09198835784313726,1.4510000944137573,0.08906992971032708,0.0,0.0,5.0,0.0,1
598,0.08095894607843138,0.0,0.16191789215686275,1.0700000524520874,0.1680769412562088,0.0,0.0,5.0,0.0,1
599,0.10619638480392157,0.0,0.21239276960784315,2.073000192642212,0.03158729421434544,0.0,0.0,5.0,0.0,0
600,0.14100796568627452,0.0,0.28201593137254904,2.31000018119812,0.021279730011964402,0.0,0.0,5.0,0.0,0
601,0.2164905024509804,1.0,0.4329810049019608,1.2070000171661377,0.13376554237599889,0.0,0.0,5.0,0.0,1
602,0.10014552696078431,0.0,0.20029105392156862,0.9670000672340393,0.1995547231577507,0.0,0.0,5.0,0.0,1
603,0.0681295955882353,0.0,0.1362591911764706,1.4901001453399658,0.08345061641746945,0.0,0.0,5.0,0.0,1
604,0.052045036764705885,0.0,0.10409007352941177,1.2010000944137573,0.13510989103211846,0.0,0.0,5.0,0.0,1
605,0.08425245098039216,0.0,0.16850490196078433,1.0630000829696655,0.17004931343802823,0.0,0.0,5.0,0.0,1
606,0.01639093137254902,0.0,0.03278186274509804,2.0280001163482666,0.03404744813232941,0.0,0.0,5.0,0.0,0
607,0.015012254901960785,0.0,0.03002450980392157,1.63100004196167,0.06598463261263611,0.0,0.0,5.0,0.0,1
608,0.053002450980392156,0.0,0.10600490196078431,2.0510001182556152,0.03276699466497136,0.0,0.0,5.0,0.0,0
609,0.07291666666666667,0.0,0.14583333333333334,1.2060000896453857,0.1339886546496957,0.0,0.0,5.0,0.0,1
610,0.03714767156862745,0.0,0.0742953431372549,2.6540000438690186,0.011994184082775361,0.0,0.0,5.0,0.0,0
611,0.05575980392156863,0.0,0.11151960784313726,2.0340001583099365,0.03370866800554273,0.0,0.0,5.0,0.0,0
612,0.06104473039215686,0.0,0.12208946078431372,2.5920000076293945,0.013299883373327,0.0,0.0,5.0,0.0,0
613,0.05897671568627451,0.0,0.11795343137254902,1.9140000343322754,0.04117186858319445,0.0,0.0,5.0,0.0,0
614,0.04266237745098039,0.0,0.08532475490196079,2.0900001525878906,0.03070488281625809,0.0,0.0,5.0,0.0,0
615,0.04113051470588235,0.0,0.0822610294117647,2.087100028991699,0.03085365533414008,0.0,0.0,5.0,0.0,0
616,0.08325674019607843,0.0,0.16651348039215685,2.0420000553131104,0.033262207861950284,0.0,0.0,5.0,0.0,0
617,0.06747855392156862,0.0,0.13495710784313725,2.689000129699707,0.01131453741903269,0.0,0.0,5.0,0.0,0
618,0.046262254901960786,0.0,0.09252450980392157,2.451000213623047,0.01682313332628066,0.0,0.0,5.0,0.0,0
619,0.05951286764705882,0.0,0.11902573529411764,1.9760000705718994,0.03712987226707826,0.0,0.0,5.0,0.0,0
620,0.028224571078431373,0.0,0.056449142156862746,2.5200002193450928,0.014995571338468384,0.0,0.0,5.0,0.0,0
621,0.12955729166666666,0.0,0.2591145833333333,1.2110000848770142,0.1328767230710565,0.0,0.0,5.0,0.0,1
622,0.13564644607843138,0.0,0.27129289215686275,0.9950000643730164,0.19045612219665362,0.0,0.0,5.0,0.0,1
623,0.0646829044117647,0.0,0.1293658088235294,1.3070000410079956,0.11323008254200478,0.0,0.0,5.0,0.0,1
624,0.0916436887254902,0.0,0.1832873774509804,1.5780000686645508,0.07207845399004119,0.0,0.0,5.0,0.0,1
625,0.015931372549019607,0.0,0.031862745098039214,1.1660000085830688,0.14322573203187053,0.0,0.0,5.0,0.0,1
626,0.03806678921568627,0.0,0.07613357843137254,1.0080000162124634,0.18637397100344125,0.0,0.0,5.0,0.0,1
627,0.00505514705882353,0.0,0.01011029411764706,1.13100004196167,0.15182904881109616,0.0,0.0,5.0,0.0,1
628,0.014590992647058824,0.0,0.029181985294117647,1.5800000429153442,0.07183859555101632,0.0,0.0,5.0,0.0,1
629,0.11596200980392157,0.0,0.23192401960784315,2.199000120162964,0.025604166155924656,0.0,0.0,5.0,0.0,0
630,0.08256740196078431,0.0,0.16513480392156862,1.9470001459121704,0.038968554880640084,0.0,0.0,5.0,0.0,0
631,0.0920266544117647,0.0,0.1840533088235294,1.125100016593933,0.15332940557303618,0.0,0.0,5.0,0.0,1
632,0.04001991421568627,0.0,0.08003982843137254,2.007000207901001,0.03526020293989286,0.0,0.0,5.0,0.0,0
633,0.021254595588235295,0.0,0.04250919117647059,1.7030000686645508,0.05852311656886069,0.0,0.0,5.0,0.0,1
634,0.04067095588235294,0.0,0.08134191176470588,1.4820001125335693,0.08458484313717268,0.0,0.0,5.0,0.0,1
635,0.022594975490196078,0.0,0.045189950980392156,2.4670000076293945,0.016380450803047977,0.0,0.0,5.0,0.0,0
636,0.15134803921568626,0.0,0.30269607843137253,2.249000072479248,0.023556971935139483,0.0,0.0,5.0,0.0,0
637,0.05357689950980392,0.0,0.10715379901960784,2.0830001831054688,0.03106520265704157,0.0,0.0,5.0,0.0,0
638,0.011871936274509803,0.0,0.023743872549019607,1.1690000295639038,0.14251138572987176,0.0,0.0,5.0,0.0,1
639,0.010876225490196078,0.0,0.021752450980392156,1.2970000505447388,0.11513306288887855,0.0,0.0,5.0,0.0,1
640,0.025122549019607844,0.0,0.05024509803921569,1.378000020980835,0.10059359396395776,0.0,0.0,5.0,0.0,1
641,0.0,0.0,0.0,2.188000202178955,0.02607790164307761,0.0,0.0,5.0,0.0,0
642,0.061772365196078434,0.0,0.12354473039215687,1.2380000352859497,0.12702982314940403,0.0,0.0,5.0,0.0,1
643,0.0001914828431372549,0.0,0.0003829656862745098,0.7250000238418579,0.298694677419618,0.0,0.0,5.0,0.0,1
644,0.041704963235294115,0.0,0.08340992647058823,1.1880000829696655,0.13806921821829674,0.0,0.0,5.0,0.0,1
645,0.05916819852941176,0.0,0.11833639705882353,0.8500000238418579,0.2425210649987272,0.0,0.0,5.0,0.0,1
646,0.038411458333333336,0.0,0.07682291666666667,2.2220001220703125,0.024641246902600795,0.0,0.0,5.0,0.0,0
647,0.024777879901960783,0.0,0.049555759803921566,1.0,0.18887560283756183,0.0,0.0,5.0,0.0,1
648,0.04442401960784314,0.0,0.08884803921568628,2.4020001888275146,0.018254682654710926,0.0,0.0,5.0,0.0,0
649,0.12044270833333333,0.0,0.24088541666666666,1.2060000896453857,0.1339886546496957,0.0,0.0,5.0,0.0,1
650,0.18956801470588236,1.0,0.3791360294117647,2.1560001373291016,0.027506482846609816,0.0,0.0,5.0,0.0,0
651,0.020565257352941176,0.0,0.04113051470588235,1.071000099182129,0.1677970332627386,0.0,0.0,5.0,0.0,1
652,0.03768382352941176,0.0,0.07536764705882353,0.9260000586509705,0.2136676665530746,0.0,0.0,5.0,0.0,1
653,0.05066636029411765,0.0,0.1013327205882353,1.3440001010894775,0.10645848644286332,0.0,0.0,5.0,0.0,1
